Serial #,Day,Month,Year,Time,Relative Humidity,Temperature
9300000016084E41,18,8,2010,12:00,31.238,24.283
9300000016084E41,18,8,2010,14:00,25.487,25.533
9300000016084E41,18,8,2010,16:00,26.481,25.346
9300000016084E41,18,8,2010,18:00,35.911,22.47
9300000016084E41,18,8,2010,20:00,51.537,18.405
9300000016084E41,18,8,2010,22:00,55.397,16.903
9300000016084E41,19,8,2010,0:00,63.624,14.838
9300000016084E41,19,8,2010,2:00,73.96,11.77
9300000016084E41,19,8,2010,4:00,77.544,10.204
9300000016084E41,19,8,2010,6:00,83.105,8.889
9300000016084E41,19,8,2010,8:00,83.993,10.58
9300000016084E41,19,8,2010,10:00,50.186,19.343
9300000016084E41,19,8,2010,12:00,31.725,25.096
9300000016084E41,19,8,2010,14:00,29.116,26.346
9300000016084E41,19,8,2010,16:00,29.443,26.408
9300000016084E41,19,8,2010,18:00,41.284,22.72
9300000016084E41,19,8,2010,20:00,54.807,18.968
9300000016084E41,19,8,2010,22:00,58.029,16.966
9300000016084E41,20,8,2010,0:00,62.773,15.651
9300000016084E41,20,8,2010,2:00,66.853,14.9
9300000016084E41,20,8,2010,4:00,62.915,14.4
9300000016084E41,20,8,2010,6:00,65.735,13.523
9300000016084E41,20,8,2010,8:00,66.853,14.337
9300000016084E41,20,8,2010,10:00,38.612,21.72
9300000016084E41,20,8,2010,12:00,26.481,27.158
9300000016084E41,20,8,2010,14:00,23.32,27.47
9300000016084E41,20,8,2010,16:00,25.653,26.721
9300000016084E41,20,8,2010,18:00,32.859,24.283
9300000016084E41,20,8,2010,20:00,46.236,19.969
9300000016084E41,20,8,2010,22:00,53.178,18.78
9300000016084E41,21,8,2010,0:00,56.717,17.279
9300000016084E41,21,8,2010,2:00,59.189,16.215
9300000016084E41,21,8,2010,4:00,60.63,15.401
9300000016084E41,21,8,2010,6:00,69.48,14.274
9300000016084E41,21,8,2010,8:00,71.258,16.402
9300000016084E41,21,8,2010,10:00,42.687,21.72
9300000016084E41,21,8,2010,12:00,32.211,25.658
9300000016084E41,21,8,2010,14:00,28.952,25.908
9300000016084E41,21,8,2010,16:00,25.155,26.096
9300000016084E41,21,8,2010,18:00,34.951,23.345
9300000016084E41,21,8,2010,20:00,46.083,20.156
9300000016084E41,21,8,2010,22:00,49.431,19.03
9300000016084E41,22,8,2010,0:00,53.475,17.404
9300000016084E41,22,8,2010,2:00,59.045,16.465
9300000016084E41,22,8,2010,4:00,64.048,16.027
9300000016084E41,22,8,2010,6:00,72.208,14.838
9300000016084E41,22,8,2010,8:00,74.362,15.651
9300000016084E41,22,8,2010,10:00,54.66,20.907
9300000016084E41,22,8,2010,12:00,36.549,25.846
9300000016084E41,22,8,2010,14:00,30.75,26.408
9300000016084E41,22,8,2010,16:00,31.075,26.221
9300000016084E41,22,8,2010,18:00,48.826,22.533
9300000016084E41,22,8,2010,20:00,60.486,19.343
9300000016084E41,22,8,2010,22:00,57.009,18.405
9300000016084E41,23,8,2010,0:00,58.9,16.152
9300000016084E41,23,8,2010,2:00,68.516,15.401
9300000016084E41,23,8,2010,4:00,75.029,14.713
9300000016084E41,23,8,2010,6:00,80.799,14.337
9300000016084E41,23,8,2010,8:00,81.186,14.838
9300000016084E41,23,8,2010,10:00,53.772,20.907
9300000016084E41,23,8,2010,12:00,34.469,25.596
9300000016084E41,23,8,2010,14:00,33.343,26.033
9300000016084E41,23,8,2010,16:00,31.238,26.096
9300000016084E41,23,8,2010,18:00,45.315,22.845
9300000016084E41,23,8,2010,20:00,58.465,20.031
9300000016084E41,23,8,2010,22:00,53.772,18.217
9300000016084E41,24,8,2010,0:00,68.792,17.091
9300000016084E41,24,8,2010,2:00,70.029,16.277
9300000016084E41,24,8,2010,4:00,75.827,15.401
9300000016084E41,24,8,2010,6:00,81.7,14.65
9300000016084E41,24,8,2010,8:00,80.153,15.213
9300000016084E41,24,8,2010,10:00,55.102,20.907
9300000016084E41,24,8,2010,12:00,35.911,25.971
9300000016084E41,24,8,2010,14:00,28.46,26.408
9300000016084E41,24,8,2010,16:00,35.111,25.721
9300000016084E41,24,8,2010,18:00,46.542,22.283
9300000016084E41,24,8,2010,20:00,65.034,19.03
9300000016084E41,24,8,2010,22:00,68.93,17.717
9300000016084E41,25,8,2010,0:00,71.666,16.59
9300000016084E41,25,8,2010,2:00,76.358,16.34
9300000016084E41,25,8,2010,4:00,78.2,15.526
9300000016084E41,25,8,2010,6:00,77.938,15.026
9300000016084E41,25,8,2010,8:00,75.96,16.402
9300000016084E41,25,8,2010,10:00,54.807,21.219
9300000016084E41,25,8,2010,12:00,38.137,25.783
9300000016084E41,25,8,2010,14:00,31.563,26.283
9300000016084E41,25,8,2010,16:00,31.563,26.096
9300000016084E41,25,8,2010,18:00,41.44,23.47
9300000016084E41,25,8,2010,20:00,50.487,20.406
9300000016084E41,25,8,2010,22:00,60.63,19.218
9300000016084E41,26,8,2010,0:00,65.735,18.154
9300000016084E41,26,8,2010,2:00,69.205,17.279
9300000016084E41,26,8,2010,4:00,72.343,16.528
9300000016084E41,26,8,2010,6:00,74.495,15.651
9300000016084E41,26,8,2010,8:00,70.576,16.528
9300000016084E41,26,8,2010,10:00,54.807,20.844
9300000016084E41,26,8,2010,12:00,41.752,24.658
9300000016084E41,26,8,2010,14:00,42.531,24.596
9300000016084E41,26,8,2010,16:00,40.187,24.846
9300000016084E41,26,8,2010,18:00,47.763,22.533
9300000016084E41,26,8,2010,20:00,61.204,19.593
9300000016084E41,26,8,2010,22:00,65.174,18.592
9300000016084E41,27,8,2010,0:00,68.93,17.967
9300000016084E41,27,8,2010,2:00,73.019,17.279
9300000016084E41,27,8,2010,4:00,80.024,16.027
9300000016084E41,27,8,2010,6:00,81.057,15.777
9300000016084E41,27,8,2010,8:00,78.2,16.841
9300000016084E41,27,8,2010,10:00,56.278,21.157
9300000016084E41,27,8,2010,12:00,42.687,25.408
9300000016084E41,27,8,2010,14:00,35.591,25.658
9300000016084E41,27,8,2010,16:00,38.137,25.596
9300000016084E41,27,8,2010,18:00,46.542,22.97
9300000016084E41,27,8,2010,20:00,58.029,20.281
9300000016084E41,27,8,2010,22:00,66.155,18.718
9300000016084E41,28,8,2010,0:00,71.666,17.591
9300000016084E41,28,8,2010,2:00,72.614,16.903
9300000016084E41,28,8,2010,4:00,74.763,16.027
9300000016084E41,28,8,2010,6:00,80.024,15.464
9300000016084E41,28,8,2010,8:00,75.96,16.653
9300000016084E41,28,8,2010,10:00,56.863,21.094
9300000016084E41,28,8,2010,12:00,40.501,26.221
9300000016084E41,28,8,2010,14:00,37.662,25.971
9300000016084E41,28,8,2010,16:00,42.064,24.908
9300000016084E41,28,8,2010,18:00,50.637,22.22
9300000016084E41,28,8,2010,20:00,61.204,19.781
9300000016084E41,28,8,2010,22:00,69.618,18.154
9300000016084E41,29,8,2010,0:00,75.163,17.466
9300000016084E41,29,8,2010,2:00,76.622,17.028
9300000016084E41,29,8,2010,4:00,79.245,16.152
9300000016084E41,29,8,2010,6:00,81.186,15.714
9300000016084E41,29,8,2010,8:00,77.281,16.903
9300000016084E41,29,8,2010,10:00,58.9,20.844
9300000016084E41,29,8,2010,12:00,45.776,24.283
9300000016084E41,29,8,2010,14:00,41.127,24.783
9300000016084E41,29,8,2010,16:00,38.295,24.596
9300000016084E41,29,8,2010,18:00,48.675,22.157
9300000016084E41,29,8,2010,20:00,61.204,19.656
9300000016084E41,29,8,2010,22:00,67.548,18.53
9300000016084E41,30,8,2010,0:00,72.073,18.029
9300000016084E41,30,8,2010,2:00,74.094,17.028
9300000016084E41,30,8,2010,4:00,75.562,16.528
9300000016084E41,30,8,2010,6:00,80.412,15.964
9300000016084E41,30,8,2010,8:00,73.288,17.216
9300000016084E41,30,8,2010,10:00,53.178,21.219
9300000016084E41,30,8,2010,12:00,41.44,24.096
9300000016084E41,30,8,2010,14:00,37.82,24.783
9300000016084E41,30,8,2010,16:00,38.454,24.533
9300000016084E41,30,8,2010,18:00,43.153,22.408
9300000016084E41,30,8,2010,20:00,60.055,19.531
9300000016084E41,30,8,2010,22:00,66.155,18.405
9300000016084E41,31,8,2010,0:00,68.516,17.654
9300000016084E41,31,8,2010,2:00,70.985,16.966
9300000016084E41,31,8,2010,4:00,77.281,15.902
9300000016084E41,31,8,2010,6:00,82.34,15.026
9300000016084E41,31,8,2010,8:00,77.018,16.34
9300000016084E41,31,8,2010,10:00,61.347,20.156
9300000016084E41,31,8,2010,12:00,37.82,24.471
9300000016084E41,31,8,2010,14:00,37.026,25.471
9300000016084E41,31,8,2010,16:00,35.431,24.846
0400000015FCF641,21,7,2010,0:00,64.304,23.533
0400000015FCF641,21,7,2010,2:00,65.902,22.657
0400000015FCF641,21,7,2010,4:00,68.918,21.531
0400000015FCF641,21,7,2010,6:00,68.775,20.843
0400000015FCF641,21,7,2010,8:00,73.561,20.968
0400000015FCF641,21,7,2010,10:00,84.472,23.408
0400000015FCF641,21,7,2010,12:00,30.503,40.566
0400000015FCF641,21,7,2010,14:00,48.407,31.404
0400000015FCF641,21,7,2010,16:00,49.972,28.407
0400000015FCF641,21,7,2010,18:00,67.2,25.221
0400000015FCF641,21,7,2010,20:00,82.899,20.968
0400000015FCF641,21,7,2010,22:00,77.955,20.843
0400000015FCF641,22,7,2010,0:00,81.71,19.028
0400000015FCF641,22,7,2010,2:00,94.811,16.961
0400000015FCF641,22,7,2010,4:00,98.297,15.52
0400000015FCF641,22,7,2010,6:00,98.416,15.144
0400000015FCF641,22,7,2010,8:00,94.932,18.276
0400000015FCF641,22,7,2010,10:00,59.135,26.908
0400000015FCF641,22,7,2010,12:00,52.452,29.094
0400000015FCF641,22,7,2010,14:00,48.721,29.594
0400000015FCF641,22,7,2010,16:00,50.439,29.594
0400000015FCF641,22,7,2010,18:00,61.07,26.721
0400000015FCF641,22,7,2010,20:00,78.361,22.282
0400000015FCF641,22,7,2010,22:00,80.245,21.531
0400000015FCF641,23,7,2010,0:00,87.187,19.967
0400000015FCF641,23,7,2010,2:00,95.175,19.028
0400000015FCF641,23,7,2010,4:00,96.144,17.963
0400000015FCF641,23,7,2010,6:00,98.297,17.212
0400000015FCF641,23,7,2010,8:00,98.889,18.652
0400000015FCF641,23,7,2010,10:00,90.861,20.78
0400000015FCF641,23,7,2010,12:00,74.808,24.471
0400000015FCF641,23,7,2010,14:00,54.906,28.095
0400000015FCF641,23,7,2010,16:00,51.525,27.595
0400000015FCF641,23,7,2010,18:00,67.057,24.346
0400000015FCF641,23,7,2010,20:00,76.183,22.094
0400000015FCF641,23,7,2010,22:00,84.342,20.467
0400000015FCF641,24,7,2010,0:00,92.478,17.4
0400000015FCF641,24,7,2010,2:00,96.985,15.52
0400000015FCF641,24,7,2010,4:00,98.771,14.517
0400000015FCF641,24,7,2010,6:00,100.182,13.514
0400000015FCF641,24,7,2010,8:00,94.201,17.4
0400000015FCF641,24,7,2010,10:00,50.75,28.532
0400000015FCF641,24,7,2010,12:00,46.833,28.844
0400000015FCF641,24,7,2010,14:00,41.238,30.467
0400000015FCF641,24,7,2010,16:00,45.088,29.219
0400000015FCF641,24,7,2010,18:00,64.45,26.221
0400000015FCF641,24,7,2010,20:00,91.36,19.529
0400000015FCF641,24,7,2010,22:00,87.572,19.967
0400000015FCF641,25,7,2010,0:00,81.975,20.968
0400000015FCF641,25,7,2010,2:00,94.811,18.903
0400000015FCF641,25,7,2010,4:00,95.175,18.089
0400000015FCF641,25,7,2010,6:00,98.889,17.588
0400000015FCF641,25,7,2010,8:00,98.178,18.965
0400000015FCF641,25,7,2010,10:00,66.625,25.783
0400000015FCF641,25,7,2010,12:00,61.218,26.158
0400000015FCF641,25,7,2010,14:00,58.086,27.345
0400000015FCF641,25,7,2010,16:00,48.564,28.657
0400000015FCF641,25,7,2010,18:00,64.159,26.033
0400000015FCF641,25,7,2010,20:00,81.179,21.656
0400000015FCF641,25,7,2010,22:00,73.978,21.907
0400000015FCF641,26,7,2010,0:00,91.36,18.214
0400000015FCF641,26,7,2010,2:00,96.745,16.585
0400000015FCF641,26,7,2010,4:00,97.821,16.397
0400000015FCF641,26,7,2010,6:00,99.007,14.768
0400000015FCF641,26,7,2010,8:00,100.182,17.901
0400000015FCF641,26,7,2010,10:00,57.182,28.032
0400000015FCF641,26,7,2010,12:00,45.088,29.469
0400000015FCF641,26,7,2010,14:00,44.77,29.843
0400000015FCF641,26,7,2010,16:00,45.883,29.281
0400000015FCF641,26,7,2010,18:00,59.434,26.471
0400000015FCF641,26,7,2010,20:00,77.955,21.781
0400000015FCF641,26,7,2010,22:00,80.912,20.467
0400000015FCF641,27,7,2010,0:00,87.316,18.903
0400000015FCF641,27,7,2010,2:00,96.625,16.46
0400000015FCF641,27,7,2010,4:00,95.66,17.462
0400000015FCF641,27,7,2010,6:00,98.653,17.149
0400000015FCF641,27,7,2010,8:00,90.485,20.655
0400000015FCF641,27,7,2010,10:00,58.836,27.283
0400000015FCF641,27,7,2010,12:00,39.452,28.844
0400000015FCF641,27,7,2010,14:00,37.49,30.031
0400000015FCF641,27,7,2010,16:00,40.103,28.594
0400000015FCF641,27,7,2010,18:00,55.363,26.658
0400000015FCF641,27,7,2010,20:00,72.865,21.281
0400000015FCF641,27,7,2010,22:00,73.005,20.718
0400000015FCF641,28,7,2010,0:00,87.572,17.212
0400000015FCF641,28,7,2010,2:00,96.625,14.643
0400000015FCF641,28,7,2010,4:00,97.344,14.392
0400000015FCF641,28,7,2010,6:00,100.065,13.64
0400000015FCF641,28,7,2010,8:00,96.745,17.588
0400000015FCF641,28,7,2010,10:00,56.729,27.033
0400000015FCF641,28,7,2010,12:00,46.675,28.844
0400000015FCF641,28,7,2010,14:00,44.61,29.531
0400000015FCF641,28,7,2010,16:00,45.088,28.47
0400000015FCF641,28,7,2010,18:00,60.922,26.408
0400000015FCF641,28,7,2010,20:00,79.036,21.281
0400000015FCF641,28,7,2010,22:00,75.222,21.156
0400000015FCF641,29,7,2010,0:00,76.046,20.217
0400000015FCF641,29,7,2010,2:00,96.144,16.711
0400000015FCF641,29,7,2010,4:00,95.297,16.961
0400000015FCF641,29,7,2010,6:00,96.625,16.335
0400000015FCF641,29,7,2010,8:00,82.636,21.531
0400000015FCF641,29,7,2010,10:00,49.66,28.969
0400000015FCF641,29,7,2010,12:00,45.883,29.531
0400000015FCF641,29,7,2010,14:00,40.59,30.655
0400000015FCF641,29,7,2010,16:00,54.601,27.658
0400000015FCF641,29,7,2010,18:00,67.918,26.721
0400000015FCF641,29,7,2010,20:00,91.734,19.591
0400000015FCF641,29,7,2010,22:00,77.683,21.656
0400000015FCF641,30,7,2010,0:00,86.674,18.903
0400000015FCF641,30,7,2010,2:00,94.567,18.089
0400000015FCF641,30,7,2010,4:00,97.821,16.397
0400000015FCF641,30,7,2010,6:00,98.178,14.831
0400000015FCF641,30,7,2010,8:00,97.225,18.214
0400000015FCF641,30,7,2010,10:00,56.426,27.907
0400000015FCF641,30,7,2010,12:00,53.068,27.658
0400000015FCF641,30,7,2010,14:00,45.565,29.843
0400000015FCF641,30,7,2010,16:00,45.088,29.406
0400000015FCF641,30,7,2010,18:00,71.465,25.283
0400000015FCF641,30,7,2010,20:00,83.425,21.343
0400000015FCF641,30,7,2010,22:00,89.478,18.903
0400000015FCF641,31,7,2010,0:00,90.986,17.588
0400000015FCF641,31,7,2010,2:00,95.054,16.773
0400000015FCF641,31,7,2010,4:00,97.464,15.52
0400000015FCF641,31,7,2010,6:00,99.714,14.016
0400000015FCF641,31,7,2010,8:00,93.342,17.775
0400000015FCF641,31,7,2010,10:00,56.123,27.845
0400000015FCF641,31,7,2010,12:00,51.06,27.783
0400000015FCF641,31,7,2010,14:00,42.367,29.906
0400000015FCF641,31,7,2010,16:00,44.291,28.657
0400000015FCF641,31,7,2010,18:00,63.281,26.283
0400000015FCF641,31,7,2010,20:00,83.294,19.341
0400000015FCF641,31,7,2010,22:00,75.909,20.467
0400000015FCF641,1,8,2010,0:00,88.591,16.648
0400000015FCF641,1,8,2010,2:00,95.66,16.397
0400000015FCF641,1,8,2010,4:00,97.344,15.645
0400000015FCF641,1,8,2010,6:00,96.144,15.771
0400000015FCF641,1,8,2010,8:00,88.718,20.029
0400000015FCF641,1,8,2010,10:00,52.452,28.782
0400000015FCF641,1,8,2010,12:00,46.833,29.344
0400000015FCF641,1,8,2010,14:00,51.06,27.595
0400000015FCF641,1,8,2010,16:00,54.754,26.783
0400000015FCF641,1,8,2010,18:00,62.399,25.096
0400000015FCF641,1,8,2010,20:00,74.117,22.344
0400000015FCF641,1,8,2010,22:00,75.359,20.78
0400000015FCF641,2,8,2010,0:00,75.084,20.53
0400000015FCF641,2,8,2010,2:00,90.359,18.965
0400000015FCF641,2,8,2010,4:00,94.201,17.525
0400000015FCF641,2,8,2010,6:00,96.144,17.337
0400000015FCF641,2,8,2010,8:00,90.108,19.529
0400000015FCF641,2,8,2010,10:00,60.477,26.346
0400000015FCF641,2,8,2010,12:00,62.547,25.471
0400000015FCF641,2,8,2010,14:00,53.529,27.533
0400000015FCF641,2,8,2010,16:00,62.547,26.033
0400000015FCF641,2,8,2010,18:00,61.514,26.158
0400000015FCF641,2,8,2010,20:00,88.337,20.718
0400000015FCF641,2,8,2010,22:00,79.305,22.219
0400000015FCF641,3,8,2010,0:00,77.819,22.282
0400000015FCF641,3,8,2010,2:00,92.107,20.405
0400000015FCF641,3,8,2010,4:00,93.096,20.029
0400000015FCF641,3,8,2010,6:00,95.297,19.904
0400000015FCF641,3,8,2010,8:00,95.054,20.405
0400000015FCF641,3,8,2010,10:00,74.67,24.658
0400000015FCF641,3,8,2010,12:00,61.662,26.471
0400000015FCF641,3,8,2010,14:00,52.298,28.719
0400000015FCF641,3,8,2010,16:00,48.093,29.531
0400000015FCF641,3,8,2010,18:00,65.758,26.033
0400000015FCF641,3,8,2010,20:00,85.641,22.782
0400000015FCF641,3,8,2010,22:00,88.464,22.219
0400000015FCF641,4,8,2010,0:00,75.772,23.283
0400000015FCF641,4,8,2010,2:00,83.294,22.219
0400000015FCF641,4,8,2010,4:00,94.201,20.905
0400000015FCF641,4,8,2010,6:00,95.054,20.53
0400000015FCF641,4,8,2010,8:00,95.781,20.655
0400000015FCF641,4,8,2010,10:00,76.867,24.471
0400000015FCF641,4,8,2010,12:00,55.667,27.033
0400000015FCF641,4,8,2010,14:00,43.971,30.155
0400000015FCF641,4,8,2010,16:00,51.37,28.22
0400000015FCF641,4,8,2010,18:00,68.632,25.283
0400000015FCF641,4,8,2010,20:00,88.845,21.969
0400000015FCF641,4,8,2010,22:00,88.082,20.968
0400000015FCF641,5,8,2010,0:00,90.861,19.716
0400000015FCF641,5,8,2010,2:00,95.539,19.028
0400000015FCF641,5,8,2010,4:00,95.297,19.278
0400000015FCF641,5,8,2010,6:00,98.297,18.339
0400000015FCF641,5,8,2010,8:00,93.096,19.654
0400000015FCF641,5,8,2010,10:00,58.386,26.908
0400000015FCF641,5,8,2010,12:00,55.515,27.095
0400000015FCF641,5,8,2010,14:00,49.503,28.844
0400000015FCF641,5,8,2010,16:00,50.905,27.72
0400000015FCF641,5,8,2010,18:00,58.536,26.783
0400000015FCF641,5,8,2010,20:00,83.031,22.782
0400000015FCF641,5,8,2010,22:00,86.158,21.844
0400000015FCF641,6,8,2010,0:00,92.849,20.342
0400000015FCF641,6,8,2010,2:00,93.342,20.467
0400000015FCF641,6,8,2010,4:00,95.297,19.904
0400000015FCF641,6,8,2010,6:00,95.539,19.842
0400000015FCF641,6,8,2010,8:00,92.231,20.843
0400000015FCF641,6,8,2010,10:00,72.306,24.221
0400000015FCF641,6,8,2010,12:00,61.366,26.721
0400000015FCF641,6,8,2010,14:00,48.878,29.781
0400000015FCF641,6,8,2010,16:00,50.439,28.407
0400000015FCF641,6,8,2010,18:00,66.48,26.033
0400000015FCF641,6,8,2010,20:00,84.993,23.158
0400000015FCF641,6,8,2010,22:00,90.485,21.781
0400000015FCF641,7,8,2010,0:00,93.711,21.218
0400000015FCF641,7,8,2010,2:00,94.323,20.467
0400000015FCF641,7,8,2010,4:00,93.833,20.029
0400000015FCF641,7,8,2010,6:00,95.66,19.09
0400000015FCF641,7,8,2010,8:00,94.689,20.342
0400000015FCF641,7,8,2010,10:00,53.529,27.907
0400000015FCF641,7,8,2010,12:00,69.912,24.658
0400000015FCF641,7,8,2010,14:00,49.816,28.969
0400000015FCF641,7,8,2010,16:00,53.836,28.032
0400000015FCF641,7,8,2010,18:00,66.48,25.783
0400000015FCF641,7,8,2010,20:00,84.863,21.093
0400000015FCF641,7,8,2010,22:00,81.71,21.093
0400000015FCF641,8,8,2010,0:00,89.604,18.777
0400000015FCF641,8,8,2010,2:00,94.689,16.773
0400000015FCF641,8,8,2010,4:00,96.505,17.274
0400000015FCF641,8,8,2010,6:00,97.225,17.838
0400000015FCF641,8,8,2010,8:00,89.351,21.031
0400000015FCF641,8,8,2010,10:00,50.127,28.844
0400000015FCF641,8,8,2010,12:00,37.162,29.718
0400000015FCF641,8,8,2010,14:00,40.428,29.344
0400000015FCF641,8,8,2010,16:00,36.833,29.032
0400000015FCF641,8,8,2010,18:00,48.721,27.033
0400000015FCF641,8,8,2010,20:00,78.361,19.967
0400000015FCF641,8,8,2010,22:00,70.337,20.593
0400000015FCF641,9,8,2010,0:00,87.059,16.523
0400000015FCF641,9,8,2010,2:00,92.849,14.705
0400000015FCF641,9,8,2010,4:00,96.505,13.953
0400000015FCF641,9,8,2010,6:00,98.771,13.326
0400000015FCF641,9,8,2010,8:00,88.972,19.09
0400000015FCF641,9,8,2010,10:00,54.601,26.783
0400000015FCF641,9,8,2010,12:00,51.06,28.47
0400000015FCF641,9,8,2010,14:00,49.816,27.533
0400000015FCF641,9,8,2010,16:00,46.041,28.47
0400000015FCF641,9,8,2010,18:00,75.084,24.783
0400000015FCF641,9,8,2010,20:00,89.225,19.153
0400000015FCF641,9,8,2010,22:00,77.819,20.968
0400000015FCF641,10,8,2010,0:00,80.912,19.403
0400000015FCF641,10,8,2010,2:00,92.602,15.833
0400000015FCF641,10,8,2010,4:00,95.781,15.52
0400000015FCF641,10,8,2010,6:00,96.985,16.523
0400000015FCF641,10,8,2010,8:00,95.539,18.464
0400000015FCF641,10,8,2010,10:00,66.913,25.971
0400000015FCF641,10,8,2010,12:00,54.601,28.532
0400000015FCF641,10,8,2010,14:00,55.819,27.345
0400000015FCF641,10,8,2010,16:00,51.68,28.719
0400000015FCF641,10,8,2010,18:00,59.284,26.533
0400000015FCF641,10,8,2010,20:00,78.766,22.657
0400000015FCF641,10,8,2010,22:00,79.305,22.094
0400000015FCF641,11,8,2010,0:00,85.253,19.779
0400000015FCF641,11,8,2010,2:00,92.355,18.339
0400000015FCF641,11,8,2010,4:00,96.264,18.089
0400000015FCF641,11,8,2010,6:00,96.144,18.026
0400000015FCF641,11,8,2010,8:00,91.858,19.842
0400000015FCF641,11,8,2010,10:00,56.729,27.845
0400000015FCF641,11,8,2010,12:00,41.076,29.531
0400000015FCF641,11,8,2010,14:00,38.31,29.406
0400000015FCF641,11,8,2010,16:00,41.238,28.969
0400000015FCF641,11,8,2010,18:00,45.565,27.658
0400000015FCF641,11,8,2010,20:00,62.988,22.907
0400000015FCF641,11,8,2010,22:00,61.81,23.158
0400000015FCF641,12,8,2010,0:00,84.211,19.779
0400000015FCF641,12,8,2010,2:00,89.856,18.026
0400000015FCF641,12,8,2010,4:00,86.158,19.654
0400000015FCF641,12,8,2010,6:00,91.111,19.153
0400000015FCF641,12,8,2010,8:00,96.745,18.402
0400000015FCF641,12,8,2010,10:00,96.144,18.527
0400000015FCF641,12,8,2010,12:00,87.059,20.28
0400000015FCF641,12,8,2010,14:00,62.547,23.658
0400000015FCF641,12,8,2010,16:00,61.81,23.72
0400000015FCF641,12,8,2010,18:00,67.774,21.907
0400000015FCF641,12,8,2010,20:00,72.306,21.156
0400000015FCF641,12,8,2010,22:00,73.422,20.655
0400000015FCF641,13,8,2010,0:00,85.9,19.09
0400000015FCF641,13,8,2010,2:00,91.983,17.901
0400000015FCF641,13,8,2010,4:00,80.512,19.09
0400000015FCF641,13,8,2010,6:00,86.416,18.276
0400000015FCF641,13,8,2010,8:00,85.253,18.903
0400000015FCF641,13,8,2010,10:00,66.625,22.407
0400000015FCF641,13,8,2010,12:00,48.407,25.283
0400000015FCF641,13,8,2010,14:00,40.752,27.658
0400000015FCF641,13,8,2010,16:00,38.637,28.22
0400000015FCF641,13,8,2010,18:00,47.464,25.658
0400000015FCF641,13,8,2010,20:00,65.902,21.594
0400000015FCF641,13,8,2010,22:00,63.281,20.968
0400000015FCF641,14,8,2010,0:00,74.393,19.529
0400000015FCF641,14,8,2010,2:00,78.226,19.278
0400000015FCF641,14,8,2010,4:00,80.645,19.153
0400000015FCF641,14,8,2010,6:00,77.275,19.153
0400000015FCF641,14,8,2010,8:00,75.359,20.154
0400000015FCF641,14,8,2010,10:00,62.399,22.157
0400000015FCF641,14,8,2010,12:00,41.076,26.596
0400000015FCF641,14,8,2010,14:00,35.513,28.594
0400000015FCF641,14,8,2010,16:00,36.009,28.719
0400000015FCF641,14,8,2010,18:00,46.2,25.408
0400000015FCF641,14,8,2010,20:00,72.446,19.591
0400000015FCF641,14,8,2010,22:00,68.918,19.779
0400000015FCF641,15,8,2010,0:00,67.488,19.341
0400000015FCF641,15,8,2010,2:00,86.287,14.58
0400000015FCF641,15,8,2010,4:00,91.61,14.141
0400000015FCF641,15,8,2010,6:00,96.985,12.197
0400000015FCF641,15,8,2010,8:00,86.029,18.777
0400000015FCF641,15,8,2010,10:00,44.131,27.095
0400000015FCF641,15,8,2010,12:00,34.519,27.845
0400000015FCF641,15,8,2010,14:00,29.659,28.657
0400000015FCF641,15,8,2010,16:00,28.303,29.156
0400000015FCF641,15,8,2010,18:00,47.148,26.158
0400000015FCF641,15,8,2010,20:00,81.045,17.149
0400000015FCF641,15,8,2010,22:00,60.922,19.967
0400000015FCF641,16,8,2010,0:00,67.774,17.588
0400000015FCF641,16,8,2010,2:00,91.111,12.887
0400000015FCF641,16,8,2010,4:00,96.985,11.319
0400000015FCF641,16,8,2010,6:00,96.745,10.692
0400000015FCF641,16,8,2010,8:00,75.359,18.715
0400000015FCF641,16,8,2010,10:00,41.722,27.783
0400000015FCF641,16,8,2010,12:00,35.844,29.344
0400000015FCF641,16,8,2010,14:00,26.598,30.904
0400000015FCF641,16,8,2010,16:00,28.133,30.155
0400000015FCF641,16,8,2010,18:00,47.936,27.033
0400000015FCF641,16,8,2010,20:00,77.411,18.527
0400000015FCF641,16,8,2010,22:00,64.013,20.28
0400000015FCF641,17,8,2010,0:00,84.08,16.084
0400000015FCF641,17,8,2010,2:00,93.219,13.64
0400000015FCF641,17,8,2010,4:00,94.811,12.887
0400000015FCF641,17,8,2010,6:00,96.144,13.765
0400000015FCF641,17,8,2010,8:00,90.61,18.089
0400000015FCF641,17,8,2010,10:00,50.905,27.345
0400000015FCF641,17,8,2010,12:00,42.849,29.469
0400000015FCF641,17,8,2010,14:00,40.103,29.781
0400000015FCF641,17,8,2010,16:00,33.854,30.842
0400000015FCF641,17,8,2010,18:00,47.464,27.783
0400000015FCF641,17,8,2010,20:00,80.378,19.466
0400000015FCF641,17,8,2010,22:00,75.634,19.904
0400000015FCF641,18,8,2010,0:00,90.861,15.207
0400000015FCF641,18,8,2010,2:00,92.231,15.395
0400000015FCF641,18,8,2010,4:00,95.539,13.452
0400000015FCF641,18,8,2010,6:00,97.344,12.197
0400000015FCF641,18,8,2010,8:00,91.734,17.963
0400000015FCF641,18,8,2010,10:00,51.215,27.845
0400000015FCF641,18,8,2010,12:00,40.914,29.219
0400000015FCF641,18,8,2010,14:00,32.184,31.528
0400000015FCF641,18,8,2010,16:00,37.49,29.781
